run_name,method,steps,seed,stage,method_label,episode,step,reward,speed,collision,action,ttc_min,thw_min,drac_max,density,avg_speed_context,same_lane_front_ttc,same_lane_front_thw,same_lane_front_drac,same_lane_rear_ttc,same_lane_rear_drac,target_front_ttc,target_front_thw,target_front_drac,target_rear_ttc,target_rear_drac,target_gap_size,target_rear_distance,target_front_distance,target_rear_relative_speed,lane_change_active,target_conflict_active,risk_score_v1,risk_score,risk_score_v2,ttc_term,thw_term,drac_term,same_lane_front_risk,target_rear_risk,target_front_risk,p_block_term,same_front_ttc_term,same_front_thw_term,same_front_drac_term,target_rear_ttc_term,target_rear_drac_term,target_front_ttc_term,target_front_drac_term,p_yield,p_block,near_miss_flag
official_sb3_ppo_highway_fast_steps20000_seed0,official_sb3_ppo_highway_fast,20000,0,smoke,official_sb3_ppo_highway_fast (20k),0,10,0.733333334921266,20.000000059547475,0,2,inf,3.301902370281446,0.0,0.05,20.33610169667821,inf,3.301902370281446,0.0,1000000.0,0.0,1000000.0,1000000.0,0.0,1000000.0,0.0,160.0,1000000.0,1000000.0,-20.000000059547475,0.0,0.0,0.4332201530501644,0.07593558182832966,0.07593558182832966,0.0,0.0,0.0,0.0,0.0,0.0,0.1518711636566593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8481288363433407,0.1518711636566593,0.0
official_sb3_ppo_highway_fast_steps20000_seed0,official_sb3_ppo_highway_fast,20000,0,smoke,official_sb3_ppo_highway_fast (20k),0,11,0.7333333335424438,20.000000007841642,0,2,inf,3.3269847445322713,0.0,0.05,20.356268836473163,inf,3.3269847445322713,0.0,1000000.0,0.0,1000000.0,1000000.0,0.0,1000000.0,0.0,160.0,1000000.0,1000000.0,-20.000000007841642,0.0,0.0,0.4313935524621773,0.07593558182832966,0.07593558182832966,0.0,0.0,0.0,0.0,0.0,0.0,0.1518711636566593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8481288363433407,0.1518711636566593,0.0
official_sb3_ppo_highway_fast_steps20000_seed0,official_sb3_ppo_highway_fast,20000,0,smoke,official_sb3_ppo_highway_fast (20k),0,12,0.7333333333608705,20.000000001032642,0,2,inf,3.3549615085576914,0.0,0.05,20.37141669716131,inf,3.3549615085576914,0.0,1000000.0,0.0,1000000.0,1000000.0,0.0,1000000.0,0.0,160.0,1000000.0,1000000.0,-20.000000001032642,0.0,0.0,0.42938839207947394,0.07593558182832966,0.07593558182832966,0.0,0.0,0.0,0.0,0.0,0.0,0.1518711636566593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8481288363433407,0.1518711636566593,0.0
official_sb3_ppo_highway_fast_steps20000_seed0,official_sb3_ppo_highway_fast,20000,0,smoke,official_sb3_ppo_highway_fast (20k),0,13,0.7333333333369597,20.000000000135987,0,2,inf,3.3854996559517754,0.0,0.05,20.383161496361918,inf,3.3854996559517754,0.0,1000000.0,0.0,1000000.0,1000000.0,0.0,1000000.0,0.0,160.0,1000000.0,1000000.0,-20.000000000135987,0.0,0.0,0.42723748148842394,0.07593558182832966,0.07593558182832966,0.0,0.0,0.0,0.0,0.0,0.0,0.1518711636566593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8481288363433407,0.1518711636566593,0.0
official_sb3_ppo_highway_fast_steps20000_seed0,official_sb3_ppo_highway_fast,20000,0,smoke,official_sb3_ppo_highway_fast (20k),0,14,0.7333333333338109,20.00000000001791,0,2,inf,3.418270447086724,0.0,0.05,20.39254774260254,inf,3.418270447086724,0.0,1000000.0,0.0,1000000.0,1000000.0,0.0,1000000.0,0.0,159.99999999999994,1000000.0,1000000.0,-20.00000000001791,0.0,0.0,0.42497206676527,0.07593558182832971,0.07593558182832971,0.0,0.0,0.0,0.0,0.0,0.0,0.15187116365665942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8481288363433406,0.15187116365665942,0.0
official_sb3_ppo_highway_fast_steps20000_seed0,official_sb3_ppo_highway_fast,20000,0,smoke,official_sb3_ppo_highway_fast (20k),0,15,0.7333333333333963,20.00000000000236,0,2,inf,3.4529642538830436,0.0,0.05,20.40026650828741,inf,3.4529642538830436,0.0,1000000.0,0.0,1000000.0,1000000.0,0.0,1000000.0,0.0,159.99999999999994,1000000.0,1000000.0,-20.00000000000236,0.0,0.0,0.42262057512079054,0.07593558182832971,0.07593558182832971,0.0,0.0,0.0,0.0,0.0,0.0,0.15187116365665942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8481288363433406,0.15187116365665942,0.0
official_sb3_ppo_highway_fast_steps20000_seed0,official_sb3_ppo_highway_fast,20000,0,smoke,official_sb3_ppo_highway_fast (20k),0,16,0.7333333333333415,20.00000000000031,0,2,inf,3.4892970826002228,0.0,0.05,20.40678719323651,inf,3.4892970826002228,0.0,1000000.0,0.0,1000000.0,1000000.0,0.0,1000000.0,0.0,160.00000000000006,1000000.0,1000000.0,-20.00000000000031,0.0,0.0,0.4202081204119002,0.07593558182832955,0.07593558182832955,0.0,0.0,0.0,0.0,0.0,0.0,0.1518711636566591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8481288363433409,0.1518711636566591,0.0
official_sb3_ppo_highway_fast_steps20000_seed0,official_sb3_ppo_highway_fast,20000,0,smoke,official_sb3_ppo_highway_fast (20k),0,17,0.7333333333333344,20.00000000000004,0,2,inf,3.527012377858607,0.0,0.05,20.41243738175595,inf,3.527012377858607,0.0,1000000.0,0.0,1000000.0,1000000.0,0.0,1000000.0,0.0,160.0,1000000.0,1000000.0,-20.00000000000004,0.0,0.0,0.4177564472786836,0.07593558182832966,0.07593558182832966,0.0,0.0,0.0,0.0,0.0,0.0,0.1518711636566593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8481288363433407,0.1518711636566593,0.0
official_sb3_ppo_highway_fast_steps20000_seed0,official_sb3_ppo_highway_fast,20000,0,smoke,official_sb3_ppo_highway_fast (20k),0,18,0.7333333333333334,20.000000000000004,0,2,inf,3.5658803152327487,0.0,0.05,20.417451758485658,inf,3.5658803152327487,0.0,1000000.0,0.0,1000000.0,1000000.0,0.0,1000000.0,0.0,160.0,1000000.0,1000000.0,-20.000000000000004,0.0,0.0,0.41528410989937997,0.07593558182832966,0.07593558182832966,0.0,0.0,0.0,0.0,0.0,0.0,0.1518711636566593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8481288363433407,0.1518711636566593,0.0
official_sb3_ppo_highway_fast_steps20000_seed0,official_sb3_ppo_highway_fast,20000,0,smoke,official_sb3_ppo_highway_fast (20k),0,19,0.7333333333333334,20.000000000000004,0,2,inf,3.6056958923599036,0.0,0.05,20.422002527883116,inf,3.6056958923599036,0.0,1000000.0,0.0,1000000.0,1000000.0,0.0,1000000.0,0.0,160.0,1000000.0,1000000.0,-20.000000000000004,0.0,0.0,0.4128067611740746,0.07593558182832966,0.07593558182832966,0.0,0.0,0.0,0.0,0.0,0.0,0.1518711636566593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8481288363433407,0.1518711636566593,0.0
official_sb3_ppo_highway_fast_steps20000_seed0,official_sb3_ppo_highway_fast,20000,0,smoke,official_sb3_ppo_highway_fast (20k),0,20,0.7333333333333334,20.000000000000004,0,2,inf,3.646276565898693,0.0,0.05,20.42621868463231,inf,3.646276565898693,0.0,1000000.0,0.0,1000000.0,1000000.0,0.0,1000000.0,0.0,160.0,1000000.0,1000000.0,-20.000000000000004,0.0,0.0,0.41033748005017373,0.07593558182832966,0.07593558182832966,0.0,0.0,0.0,0.0,0.0,0.0,0.1518711636566593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8481288363433407,0.1518711636566593,0.0
official_sb3_ppo_highway_fast_steps20000_seed0,official_sb3_ppo_highway_fast,20000,0,smoke,official_sb3_ppo_highway_fast (20k),0,21,0.7333333333333334,20.000000000000004,0,2,inf,3.687459838408511,0.0,0.05,20.430198483920247,inf,3.687459838408511,0.0,1000000.0,0.0,1000000.0,1000000.0,0.0,1000000.0,0.0,160.0,1000000.0,1000000.0,-20.000000000000004,0.0,0.0,0.4078870972501969,0.07593558182832966,0.07593558182832966,0.0,0.0,0.0,0.0,0.0,0.0,0.1518711636566593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8481288363433407,0.1518711636566593,0.0
official_sb3_ppo_highway_fast_steps20000_seed0,official_sb3_ppo_highway_fast,20000,0,smoke,official_sb3_ppo_highway_fast (20k),0,22,0.7333333333333334,20.000000000000004,0,2,inf,3.7291009959626815,0.0,0.05,20.43401770436835,inf,3.7291009959626815,0.0,1000000.0,0.0,1000000.0,1000000.0,0.0,1000000.0,0.0,160.0,1000000.0,1000000.0,-20.000000000000004,0.0,0.0,0.4054644993519156,0.07593558182832966,0.07593558182832966,0.0,0.0,0.0,0.0,0.0,0.0,0.1518711636566593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8481288363433407,0.1518711636566593,0.0
official_sb3_ppo_highway_fast_steps20000_seed0,official_sb3_ppo_highway_fast,20000,0,smoke,official_sb3_ppo_highway_fast (20k),0,23,0.7333333333333334,20.000000000000004,0,2,inf,3.7710710811528196,0.0,0.05,20.437735265091966,inf,3.7710710811528196,0.0,1000000.0,0.0,1000000.0,1000000.0,0.0,1000000.0,0.0,160.0,1000000.0,1000000.0,-20.000000000000004,0.0,0.0,0.4030769026319247,0.07593558182832966,0.07593558182832966,0.0,0.0,0.0,0.0,0.0,0.0,0.1518711636566593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8481288363433407,0.1518711636566593,0.0
official_sb3_ppo_highway_fast_steps20000_seed0,official_sb3_ppo_highway_fast,20000,0,smoke,official_sb3_ppo_highway_fast (20k),0,24,0.7333333333333334,20.000000000000004,0,2,inf,3.813255122791707,0.0,0.05,20.441397148646658,inf,3.813255122791707,0.0,1000000.0,0.0,1000000.0,1000000.0,0.0,1000000.0,0.0,160.0,1000000.0,1000000.0,-20.000000000000004,0.0,0.0,0.40073009445310137,0.07593558182832966,0.07593558182832966,0.0,0.0,0.0,0.0,0.0,0.0,0.1518711636566593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8481288363433407,0.1518711636566593,0.0
official_sb3_ppo_highway_fast_steps20000_seed0,official_sb3_ppo_highway_fast,20000,0,smoke,official_sb3_ppo_highway_fast (20k),0,25,0.7333333333333334,20.000000000000004,0,2,inf,3.8555506114077267,0.0,0.05,20.445039217788274,inf,3.8555506114077267,0.0,1000000.0,0.0,1000000.0,1000000.0,0.0,1000000.0,0.0,160.0,1000000.0,1000000.0,-20.000000000000004,0.0,0.0,0.3984286432948232,0.07593558182832966,0.07593558182832966,0.0,0.0,0.0,0.0,0.0,0.0,0.1518711636566593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8481288363433407,0.1518711636566593,0.0
official_sb3_ppo_highway_fast_steps20000_seed0,official_sb3_ppo_highway_fast,20000,0,smoke,official_sb3_ppo_highway_fast (20k),0,26,0.7333333333333334,20.000000000000004,0,2,inf,3.89786619518544,0.0,0.05,20.44868929444677,inf,3.89786619518544,0.0,1000000.0,0.0,1000000.0,1000000.0,0.0,1000000.0,0.0,160.0,1000000.0,1000000.0,-20.000000000000004,0.0,0.0,0.39617608007533023,0.07593558182832966,0.07593558182832966,0.0,0.0,0.0,0.0,0.0,0.0,0.1518711636566593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8481288363433407,0.1518711636566593,0.0
official_sb3_ppo_highway_fast_steps20000_seed0,official_sb3_ppo_highway_fast,20000,0,smoke,official_sb3_ppo_highway_fast (20k),0,27,0.7333333333333334,20.000000000000004,0,2,inf,3.9401205663023453,0.0,0.05,20.45236873521769,inf,3.9401205663023453,0.0,1000000.0,0.0,1000000.0,1000000.0,0.0,1000000.0,0.0,160.0,1000000.0,1000000.0,-20.000000000000004,0.0,0.0,0.39397505398102317,0.07593558182832966,0.07593558182832966,0.0,0.0,0.0,0.0,0.0,0.0,0.1518711636566593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8481288363433407,0.1518711636566593,0.0
official_sb3_ppo_highway_fast_steps20000_seed0,official_sb3_ppo_highway_fast,20000,0,smoke,official_sb3_ppo_highway_fast (20k),0,28,0.7333333333333334,20.000000000000004,0,2,inf,3.9822415079258855,0.0,0.05,20.456093654691227,inf,3.9822415079258855,0.0,1000000.0,0.0,1000000.0,1000000.0,0.0,1000000.0,0.0,160.0,1000000.0,1000000.0,-20.000000000000004,0.0,0.0,0.39182746606180824,0.07593558182832966,0.07593558182832966,0.0,0.0,0.0,0.0,0.0,0.0,0.1518711636566593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8481288363433407,0.1518711636566593,0.0
official_sb3_ppo_highway_fast_steps20000_seed0,official_sb3_ppo_highway_fast,20000,0,smoke,official_sb3_ppo_highway_fast (20k),0,29,0.7333333333333334,20.000000000000004,0,2,inf,4.024165074782609,0.0,0.0375,20.459875895902357,inf,4.024165074782609,0.0,1000000.0,0.0,1000000.0,1000000.0,0.0,1000000.0,0.0,160.0,1000000.0,1000000.0,-20.000000000000004,0.0,0.0,0.38598458364194616,0.07593558182832966,0.07593558182832966,0.0,0.0,0.0,0.0,0.0,0.0,0.1518711636566593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8481288363433407,0.1518711636566593,0.0
