run_name,method,steps,seed,stage,method_label,episode,step,reward,speed,collision,action,ttc_min,thw_min,drac_max,density,avg_speed_context,same_lane_front_ttc,same_lane_front_thw,same_lane_front_drac,same_lane_rear_ttc,same_lane_rear_drac,target_front_ttc,target_front_thw,target_front_drac,target_rear_ttc,target_rear_drac,target_gap_size,target_rear_distance,target_front_distance,target_rear_relative_speed,lane_change_active,target_conflict_active,risk_score_v1,risk_score,risk_score_v2,ttc_term,thw_term,drac_term,same_lane_front_risk,target_rear_risk,target_front_risk,p_block_term,same_front_ttc_term,same_front_thw_term,same_front_drac_term,target_rear_ttc_term,target_rear_drac_term,target_front_ttc_term,target_front_drac_term,p_yield,p_block,near_miss_flag
official_sb3_dqn_highway_fast_steps100000_seed1,official_sb3_dqn_highway_fast,100000,1,formal,official_sb3_dqn_highway_fast (100k),0,10,0.9494125096534365,29.35298207627819,0,3,0.08535284744603863,0.03281971246772694,66.11819322488815,0.0875,21.026407388359868,7.693471808598663,2.0847308749953624,0.5169249550275097,inf,0.0,0.08535284744603863,0.03281971246772694,66.11819322488815,inf,0.0,72.2761211987825,71.31276476696871,0.9633564318137928,-9.607302205219732,0.0,1.0,24.195799332032692,7.277963815783981,7.277963815783981,0.9715490508513205,0.967180287532273,3.0,0.04307707958562581,0.0,1.6815068830533582,0.33909866406538436,0.0,0.0,0.17230831834250324,0.0,0.0,0.9715490508513205,3.0,0.6609013359346156,0.33909866406538436,1.0
official_sb3_dqn_highway_fast_steps100000_seed1,official_sb3_dqn_highway_fast,100000,1,formal,official_sb3_dqn_highway_fast (100k),0,11,0.9643945598246401,29.914795993583958,0,3,1.7810095666554828,0.5024428356323432,2.3692462572919806,0.075,21.13823666795466,6.260472348904437,1.770128829083468,0.675533236978625,inf,0.0,1.7810095666554828,0.5024428356323432,2.3692462572919806,inf,0.0,63.14619674894885,48.11572182256947,15.030474926379384,-9.18912310111326,0.0,1.0,3.7797815917884705,2.2900355954896705,2.2900355954896705,0.4063301444481724,0.49755716436765685,0.7897487524306602,0.056294436414885414,0.0,0.5405266572420431,0.36406721630169026,0.0,0.0,0.22517774565954166,0.0,0.0,0.4063301444481724,0.7897487524306602,0.6359327836983097,0.36406721630169026,1.0
official_sb3_dqn_highway_fast_steps100000_seed1,official_sb3_dqn_highway_fast,100000,1,formal,official_sb3_dqn_highway_fast (100k),0,12,0.9663674591818422,29.988779719319698,0,3,0.7584161002887833,0.2173525694072894,5.666025033843948,0.075,21.210849606079666,5.241194412994959,1.4830045766938298,0.8094886260939507,inf,0.0,0.7584161002887833,0.2173525694072894,5.666025033843948,inf,0.0,63.847877085051266,57.32973875966792,6.518138325383347,-9.225281755465652,0.0,1.0,8.602368251964783,4.869056436757543,4.869056436757543,0.7471946332370724,0.7826474305927106,1.8886750112813162,0.06745738550782922,0.0,1.1467127655525577,0.3621200009821465,0.0,0.0,0.26982954203131687,0.0,0.0,0.7471946332370724,1.8886750112813162,0.6378799990178535,0.3621200009821465,1.0
official_sb3_dqn_highway_fast_steps100000_seed1,official_sb3_dqn_highway_fast,100000,1,formal,official_sb3_dqn_highway_fast (100k),0,13,0.9666272648579678,29.99852243217379,0,3,4.256342378076452,1.2000071235887284,0.9935290783407504,0.1,21.264969761414154,4.256342378076452,1.2000071235887284,0.9935290783407504,inf,0.0,7.554155336056536,2.640935641244592,0.694154053895864,inf,0.0,81.33893526091538,2.1147681851122115,79.22416707580317,-8.687162272054028,0.0,1.0,1.685307715815568,0.9414137322405922,0.9414137322405922,0.0,0.0,0.3311763594469168,0.0827940898617292,0.0,0.08098463962118414,0.31516810782996485,0.0,0.0,0.3311763594469168,0.0,0.0,0.0,0.2313846846319547,0.6848318921700352,0.31516810782996485,0.0
official_sb3_dqn_highway_fast_steps100000_seed1,official_sb3_dqn_highway_fast,100000,1,formal,official_sb3_dqn_highway_fast (100k),0,14,0.9666614779511179,29.99980542316692,0,3,3.2687831240971277,0.9184266151419047,1.2893199083945415,0.1,21.306954622898026,3.2687831240971277,0.9184266151419047,1.2893199083945415,inf,0.0,6.535994918539335,2.2908221732824665,0.8043710074009879,inf,0.0,79.56022682949356,10.836007371943197,68.72421945755036,-8.771824268560309,0.0,0.0,2.140467641140033,1.052072517203119,1.052072517203119,0.0,0.08157338485809529,0.4297733027981805,0.12375800267116419,0.0,0.0,0.3197931153270398,0.0,0.08157338485809529,0.4297733027981805,0.0,0.0,0.0,0.26812366913366265,0.6802068846729602,0.3197931153270398,0.0
official_sb3_dqn_highway_fast_steps100000_seed1,official_sb3_dqn_highway_fast,100000,1,formal,official_sb3_dqn_highway_fast (100k),0,15,0.9995273182801697,29.999974376713336,0,2,5.556000646198743,1.9493511045369445,0.9472320440716501,0.0875,21.27257975782035,5.556000646198743,1.9493511045369445,0.9472320440716501,inf,0.0,1000000.0,1000000.0,0.0,1000000.0,0.0,160.0,1000000.0,1000000.0,-29.999974376713336,0.0,0.0,1.2609033639460703,0.7074236112094296,0.7074236112094296,0.0,0.0,0.31574401469055,0.0789360036726375,0.0,0.0,0.1518711636566593,0.0,0.0,0.31574401469055,0.0,0.0,0.0,0.0,0.8481288363433407,0.1518711636566593,0.0
official_sb3_dqn_highway_fast_steps100000_seed1,official_sb3_dqn_highway_fast,100000,1,formal,official_sb3_dqn_highway_fast (100k),0,16,0.9999997979573334,29.999996625740028,0,2,4.556719091564876,1.5985746652366932,1.1548341636586539,0.075,21.302041963684683,4.556719091564876,1.5985746652366932,1.1548341636586539,inf,0.0,1000000.0,1000000.0,0.0,1000000.0,0.0,160.0,1000000.0,1000000.0,-29.999996625740028,0.0,0.0,1.511238038036547,0.8458250242674323,0.8458250242674323,0.0,0.0,0.3849447212195513,0.09623618030488783,0.0,0.0,0.1518711636566593,0.0,0.0,0.3849447212195513,0.0,0.0,0.0,0.0,0.8481288363433407,0.1518711636566593,0.0
official_sb3_dqn_highway_fast_steps100000_seed1,official_sb3_dqn_highway_fast,100000,1,formal,official_sb3_dqn_highway_fast (100k),0,17,0.9999999881500098,29.99999955565301,0,2,3.5605566657185688,1.2478742066023798,1.476475540702159,0.075,21.350888356111632,3.5605566657185688,1.2478742066023798,1.476475540702159,inf,0.0,1000000.0,1000000.0,0.0,1000000.0,0.0,160.0,1000000.0,1000000.0,-29.99999955565301,0.0,0.0,1.906266126624004,1.0602526089631024,1.0602526089631024,0.0,0.0,0.4921585135673863,0.12303962839184658,0.0,0.0,0.1518711636566593,0.0,0.0,0.4921585135673863,0.0,0.0,0.0,0.0,0.8481288363433407,0.1518711636566593,0.0
official_sb3_dqn_highway_fast_steps100000_seed1,official_sb3_dqn_highway_fast,100000,1,formal,official_sb3_dqn_highway_fast (100k),0,18,0.9999999984395932,29.999999941485168,0,2,2.565423721826139,0.8976184605959434,2.0458077596420923,0.075,21.400818947851608,2.565423721826139,0.8976184605959434,2.0458077596420923,inf,0.0,1000000.0,1000000.0,0.0,1000000.0,0.0,160.0,1000000.0,1000000.0,-29.999999941485168,0.0,0.0,2.606966660215548,1.640104672681763,1.640104672681763,0.14485875939128703,0.10238153940405659,0.6819359198806975,0.27063260551619356,0.0,0.0,0.1518711636566593,0.14485875939128703,0.10238153940405659,0.6819359198806975,0.0,0.0,0.0,0.0,0.8481288363433407,0.1518711636566593,0.0
official_sb3_dqn_highway_fast_steps100000_seed1,official_sb3_dqn_highway_fast,100000,1,formal,official_sb3_dqn_highway_fast (100k),0,19,0.884224965500963,25.65843620628611,0,4,3.0715062093584664,0.7340911827538014,0.9982685772112538,0.0875,21.225407473433894,3.0715062093584664,0.7340911827538014,0.9982685772112538,inf,0.0,1000000.0,1000000.0,0.0,1000000.0,0.0,160.0,1000000.0,1000000.0,-25.65843620628611,0.0,0.0,2.116502769311333,0.8478114935343117,0.8478114935343117,0.0,0.26590881724619864,0.33275619240375126,0.13637081155017755,0.0,0.0,0.1518711636566593,0.0,0.26590881724619864,0.33275619240375126,0.0,0.0,0.0,0.0,0.8481288363433407,0.1518711636566593,0.0
official_sb3_dqn_highway_fast_steps100000_seed1,official_sb3_dqn_highway_fast,100000,1,formal,official_sb3_dqn_highway_fast (100k),0,20,0.8350117440519119,25.086707648564424,0,0,2.411149760609888,0.5318708624613964,1.1475496902353337,0.0875,21.037798582115073,22.33924743398517,2.7724439122519198,0.06968500973383036,inf,0.0,2.411149760609888,0.5318708624613964,1.1475496902353337,inf,0.0,71.52808748426685,58.18519865090798,13.34288883335887,-3.807131354719683,0.0,1.0,2.8042008535823277,1.1481431715572785,1.1481431715572785,0.19628341313003736,0.46812913753860363,0.3825165634117779,0.005807084144485864,0.0,0.26146501572864655,0.34111326911534035,0.0,0.0,0.023228336577943456,0.0,0.0,0.19628341313003736,0.3825165634117779,0.6588867308846597,0.34111326911534035,0.0
official_sb3_dqn_highway_fast_steps100000_seed1,official_sb3_dqn_highway_fast,100000,1,formal,official_sb3_dqn_highway_fast (100k),0,21,0.9494125096775229,29.35298207717721,0,3,0.5599704659527658,0.18638923664835402,8.72394300221764,0.0875,21.233765556207604,8.66844602336102,2.1831926935975563,0.4264143430998615,inf,0.0,0.5599704659527658,0.18638923664835402,8.72394300221764,inf,0.0,69.94073574682045,64.46965582410257,5.471079922717877,-8.365267931023542,0.0,1.0,11.511221261799115,6.9254438413788435,6.9254438413788435,0.8133431780157446,0.813610763351646,2.907981000739213,0.03553452859165512,0.0,1.5464664159689585,0.34540731826655335,0.0,0.0,0.1421381143666205,0.0,0.0,0.8133431780157446,2.907981000739213,0.6545926817334466,0.34540731826655335,1.0
official_sb3_dqn_highway_fast_steps100000_seed1,official_sb3_dqn_highway_fast,100000,1,formal,official_sb3_dqn_highway_fast (100k),0,22,0.9643945598277971,29.91479599370235,0,3,7.075207613147693,1.8845264984782704,0.5630927320735454,0.1,21.328784117411296,7.075207613147693,1.8845264984782704,0.5630927320735454,inf,0.0,8.52538924523516,2.580002531577323,0.5309428153601163,inf,0.0,78.89448127163826,1.7142318762670357,77.18024939537122,-9.487025333646965,0.0,1.0,1.0944707709135684,0.6290768528861135,0.6290768528861135,0.0,0.0,0.18769757735784845,0.04692439433946211,0.0,0.06194332845868024,0.32153341096479227,0.0,0.0,0.18769757735784845,0.0,0.0,0.0,0.17698093845337212,0.6784665890352077,0.32153341096479227,0.0
official_sb3_dqn_highway_fast_steps100000_seed1,official_sb3_dqn_highway_fast,100000,1,formal,official_sb3_dqn_highway_fast (100k),0,23,0.9663674591822579,29.988779719335287,0,3,6.003267837609679,1.612633828728998,0.6709484044108691,0.0875,21.392683507580394,6.003267837609679,1.612633828728998,0.6709484044108691,inf,0.0,7.489939502315463,2.2708679598276644,0.6069655771209412,inf,0.0,79.33514922161476,11.234590202646586,68.10055901896817,-9.542348277424594,0.0,1.0,1.2516683055087983,0.713708373491966,0.713708373491966,0.0,0.0,0.22364946813695638,0.055912367034239095,0.0,0.0708126506641098,0.32038092244377714,0.0,0.0,0.22364946813695638,0.0,0.0,0.0,0.20232185904031375,0.6796190775562229,0.32038092244377714,0.0
official_sb3_dqn_highway_fast_steps100000_seed1,official_sb3_dqn_highway_fast,100000,1,formal,official_sb3_dqn_highway_fast (100k),0,24,0.9994887630800747,29.99852243217584,0,2,3.495175314804938,1.1656853123036472,1.4312426322524736,0.0875,21.43625040196348,3.495175314804938,1.1656853123036472,1.4312426322524736,inf,0.0,1000000.0,1000000.0,0.0,1000000.0,0.0,160.0,1000000.0,1000000.0,-29.99852243217584,0.0,0.0,1.9333314097484566,1.0300973366633122,1.0300973366633122,0.0,0.0,0.4770808774174912,0.1192702193543728,0.0,0.0,0.1518711636566593,0.0,0.0,0.4770808774174912,0.0,0.0,0.0,0.0,0.8481288363433407,0.1518711636566593,0.0
official_sb3_dqn_highway_fast_steps100000_seed1,official_sb3_dqn_highway_fast,100000,1,formal,official_sb3_dqn_highway_fast (100k),0,25,0.9999946993323627,29.99980542316719,0,2,2.5106615982907687,0.8329294389178172,1.982075961444969,0.075,21.491211460669184,2.5106615982907687,0.8329294389178172,1.982075961444969,inf,0.0,1000000.0,1000000.0,0.0,1000000.0,0.0,160.0,1000000.0,1000000.0,-29.99980542316719,0.0,0.0,2.6464480589231885,1.6435718611845669,1.6435718611845669,0.16311280056974375,0.16707056108218277,0.660691987148323,0.2882991493168764,0.0,0.0,0.1518711636566593,0.16311280056974375,0.16707056108218277,0.660691987148323,0.0,0.0,0.0,0.0,0.8481288363433407,0.1518711636566593,0.0
official_sb3_dqn_highway_fast_steps100000_seed1,official_sb3_dqn_highway_fast,100000,1,formal,official_sb3_dqn_highway_fast (100k),0,26,0.9661939457915315,29.999974376713375,0,0,3.041359900315307,0.8221027374487733,1.3331571656240502,0.075,21.53774692753576,3.041359900315307,0.8221027374487733,1.3331571656240502,inf,0.0,4.601880706472273,1.3827367760839413,0.9793990741920164,inf,0.0,80.73834342771431,39.25627557545681,41.4820678522575,-9.498958519617844,0.0,0.0,2.282671837265707,1.1182932170296216,1.1182932170296216,0.0,0.17789726255122673,0.4443857218746834,0.1466758829789162,0.0,0.0,0.3167257365195282,0.0,0.17789726255122673,0.4443857218746834,0.0,0.0,0.0,0.3264663580640055,0.6832742634804718,0.3167257365195282,0.0
official_sb3_dqn_highway_fast_steps100000_seed1,official_sb3_dqn_highway_fast,100000,1,formal,official_sb3_dqn_highway_fast (100k),0,27,0.8508912444647906,25.658432839731805,0,4,5.009638704434114,0.7383912802288869,0.3774625587278496,0.0875,21.3363455797173,5.009638704434114,0.7383912802288869,0.3774625587278496,inf,0.0,7.50545658758641,1.3592486912755273,0.3095599874502198,inf,0.0,81.22652637124543,46.35033511365896,34.87619125758647,-5.139750510927538,0.0,0.0,1.6935088041069015,0.5140148560240183,0.5140148560240183,0.0,0.2616087197711131,0.12582085290928322,0.08377695718154343,0.0,0.0,0.3154593245940134,0.0,0.2616087197711131,0.12582085290928322,0.0,0.0,0.0,0.10318666248340659,0.6845406754059866,0.3154593245940134,0.0
official_sb3_dqn_highway_fast_steps100000_seed1,official_sb3_dqn_highway_fast,100000,1,formal,official_sb3_dqn_highway_fast (100k),0,28,0.8016775837467237,25.08670720523217,0,0,4.89659483115386,0.6293640456871651,0.32925111525935913,0.075,21.300293307047962,7.620602406606443,1.2305138120195869,0.26577954348202276,inf,0.0,4.89659483115386,0.6293640456871651,0.32925111525935913,inf,0.0,96.97829823788811,81.18962669823384,15.788671539654274,-3.0315416491227083,0.0,1.0,1.8334636783722384,0.40460614036074144,0.40460614036074144,0.0,0.3706359543128349,0.1097503717531197,0.022148295290168565,0.0,0.038412630113591896,0.2761300939606738,0.0,0.0,0.08859318116067426,0.0,0.0,0.0,0.1097503717531197,0.7238699060393262,0.2761300939606738,0.0
official_sb3_dqn_highway_fast_steps100000_seed1,official_sb3_dqn_highway_fast,100000,1,formal,official_sb3_dqn_highway_fast (100k),0,29,0.8330576008127526,25.011418232787776,0,2,4.067483989600039,0.5144439044606763,0.3888612287720982,0.075,21.296539526199012,4.067483989600039,0.5144439044606763,0.3888612287720982,inf,0.0,6.865343355981716,1.084960496211501,0.28787087209944734,inf,0.0,82.51106993056476,55.37466919376595,27.136400736798805,-4.702519348038116,0.0,1.0,2.212816264691477,0.6599107335064567,0.6599107335064567,0.0,0.48555609553932366,0.1296204095906994,0.1295163215055396,0.0,0.03358493507826885,0.3121401469838502,0.0,0.48555609553932366,0.1296204095906994,0.0,0.0,0.0,0.09595695736648245,0.6878598530161498,0.3121401469838502,0.0
